2021-11-16 21:19:12,016 | WARNI | Initializing election I <3 Engineering
2021-11-16 21:19:12,022 | INFO  | candidate
Find a job that fits your life! - First Choice                      1.0
You Have New Translations! - First Choice                           1.0
The Email of Reckoning - First Choice                               1.0
The Email of Reckoning - Third Choice                               0.0
The Email of Reckoning - Second Choice                              0.0
Sleepy Nights = Neo4j Insights - Third Choice                       0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,347 | INFO  | No winner found
2021-11-16 21:19:12,348 | INFO  | Removing The Email of Reckoning - Third Choice
2021-11-16 21:19:12,354 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice     12.0
GD Bucket List - First Choice                                      10.0
Class of 2022! - First Choice                                       7.0
BestPlacesToWorkForYou - First Choice                               5.0
Greendoor 2.0 - First Choice                                        4.0
Alex likes Typescript - First Choice                                4.0
Glassdoor Token - First Choice                                      3.0
Banana Cattywampus SparkleButt - First Choice                       3.0
Entity Mapping Tools V2 - First Choice                              3.0
Ask Slack - First Choice                                            2.0
Infra Autobot - First Choice                                        2.0
Pick Your Adventure - First Choice                                  2.0
DeToxing Fish - First Choice                                        2.0
Transforming Fishbowl Recommendations - First Choice                2.0
Break IT Down - First Choice                                        2.0
Solo - First Choice                                                 1.0
B2B Salary Tools - First Choice                                     1.0
Find a job that fits your life! - First Choice                      1.0
You Have New Translations! - First Choice                           1.0
The Email of Reckoning - First Choice                               1.0
The Email of Reckoning - Second Choice                              0.0
Sleepy Nights = Neo4j Insights - Third Choice                       0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,355 | INFO  | No winner found
2021-11-16 21:19:12,355 | INFO  | Removing Sleepy Nights = Neo4j Insights - Third Choice
2021-11-16 21:19:12,360 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice     12.0
GD Bucket List - First Choice                                      10.0
Class of 2022! - First Choice                                       7.0
BestPlacesToWorkForYou - First Choice                               5.0
Alex likes Typescript - First Choice                                4.0
Greendoor 2.0 - First Choice                                        4.0
Entity Mapping Tools V2 - First Choice                              3.0
Glassdoor Token - First Choice                                      3.0
Banana Cattywampus SparkleButt - First Choice                       3.0
Break IT Down - First Choice                                        2.0
DeToxing Fish - First Choice                                        2.0
Pick Your Adventure - First Choice                                  2.0
Infra Autobot - First Choice                                        2.0
Transforming Fishbowl Recommendations - First Choice                2.0
Ask Slack - First Choice                                            2.0
Solo - First Choice                                                 1.0
B2B Salary Tools - First Choice                                     1.0
Find a job that fits your life! - First Choice                      1.0
You Have New Translations! - First Choice                           1.0
The Email of Reckoning - First Choice                               1.0
The Email of Reckoning - Second Choice                              0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,361 | INFO  | No winner found
2021-11-16 21:19:12,362 | INFO  | Removing RaaS - Recommendations as a Service using neo4j - Second Choice
2021-11-16 21:19:12,367 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Pick Your Adventure - First Choice                                 2.0
Infra Autobot - First Choice                                       2.0
DeToxing Fish - First Choice                                       2.0
Ask Slack - First Choice                                           2.0
Transforming Fishbowl Recommendations - First Choice               2.0
Break IT Down - First Choice                                       2.0
Solo - First Choice                                                1.0
B2B Salary Tools - First Choice                                    1.0
Find a job that fits your life! - First Choice                     1.0
You Have New Translations! - First Choice                          1.0
The Email of Reckoning - First Choice                              1.0
The Email of Reckoning - Second Choice                             0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,368 | INFO  | No winner found
2021-11-16 21:19:12,368 | INFO  | Removing The Email of Reckoning - Second Choice
2021-11-16 21:19:12,373 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Pick Your Adventure - First Choice                                 2.0
Infra Autobot - First Choice                                       2.0
DeToxing Fish - First Choice                                       2.0
Ask Slack - First Choice                                           2.0
Transforming Fishbowl Recommendations - First Choice               2.0
Break IT Down - First Choice                                       2.0
Solo - First Choice                                                1.0
B2B Salary Tools - First Choice                                    1.0
Find a job that fits your life! - First Choice                     1.0
You Have New Translations! - First Choice                          1.0
The Email of Reckoning - First Choice                              1.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,374 | INFO  | No winner found
2021-11-16 21:19:12,375 | INFO  | Removing The Email of Reckoning - First Choice
2021-11-16 21:19:12,380 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Alex likes Typescript - First Choice                               4.0
Greendoor 2.0 - First Choice                                       4.0
Entity Mapping Tools V2 - First Choice                             3.0
Glassdoor Token - First Choice                                     3.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Ask Slack - First Choice                                           2.0
Break IT Down - First Choice                                       2.0
Pick Your Adventure - First Choice                                 2.0
Infra Autobot - First Choice                                       2.0
Transforming Fishbowl Recommendations - First Choice               2.0
DeToxing Fish - First Choice                                       2.0
Solo - First Choice                                                1.0
B2B Salary Tools - First Choice                                    1.0
Find a job that fits your life! - First Choice                     1.0
You Have New Translations! - First Choice                          1.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,381 | INFO  | No winner found
2021-11-16 21:19:12,381 | INFO  | Removing You Have New Translations! - First Choice
2021-11-16 21:19:12,387 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Alex likes Typescript - First Choice                               4.0
Greendoor 2.0 - First Choice                                       4.0
Entity Mapping Tools V2 - First Choice                             3.0
Glassdoor Token - First Choice                                     3.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Ask Slack - First Choice                                           2.0
Break IT Down - First Choice                                       2.0
Pick Your Adventure - First Choice                                 2.0
Infra Autobot - First Choice                                       2.0
Transforming Fishbowl Recommendations - First Choice               2.0
DeToxing Fish - First Choice                                       2.0
Solo - First Choice                                                1.0
B2B Salary Tools - First Choice                                    1.0
Find a job that fits your life! - First Choice                     1.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,387 | INFO  | No winner found
2021-11-16 21:19:12,388 | INFO  | Removing Find a job that fits your life! - First Choice
2021-11-16 21:19:12,393 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Transforming Fishbowl Recommendations - First Choice               2.0
Infra Autobot - First Choice                                       2.0
Pick Your Adventure - First Choice                                 2.0
DeToxing Fish - First Choice                                       2.0
Ask Slack - First Choice                                           2.0
Break IT Down - First Choice                                       2.0
Solo - First Choice                                                1.0
B2B Salary Tools - First Choice                                    1.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,394 | INFO  | No winner found
2021-11-16 21:19:12,394 | INFO  | Removing B2B Salary Tools - First Choice
2021-11-16 21:19:12,399 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Break IT Down - First Choice                                       2.0
Transforming Fishbowl Recommendations - First Choice               2.0
Infra Autobot - First Choice                                       2.0
Pick Your Adventure - First Choice                                 2.0
DeToxing Fish - First Choice                                       2.0
Ask Slack - First Choice                                           2.0
Solo - First Choice                                                1.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,400 | INFO  | No winner found
2021-11-16 21:19:12,401 | INFO  | Removing Solo - First Choice
2021-11-16 21:19:12,406 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Break IT Down - First Choice                                       2.0
Transforming Fishbowl Recommendations - First Choice               2.0
Infra Autobot - First Choice                                       2.0
Pick Your Adventure - First Choice                                 2.0
DeToxing Fish - First Choice                                       2.0
Ask Slack - First Choice                                           2.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,406 | INFO  | No winner found
2021-11-16 21:19:12,407 | INFO  | Removing DeToxing Fish - First Choice
2021-11-16 21:19:12,412 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Break IT Down - First Choice                                       2.0
Transforming Fishbowl Recommendations - First Choice               2.0
Infra Autobot - First Choice                                       2.0
Pick Your Adventure - First Choice                                 2.0
Ask Slack - First Choice                                           2.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,413 | INFO  | No winner found
2021-11-16 21:19:12,413 | INFO  | Removing Infra Autobot - First Choice
2021-11-16 21:19:12,418 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Break IT Down - First Choice                                       2.0
Transforming Fishbowl Recommendations - First Choice               2.0
Pick Your Adventure - First Choice                                 2.0
Ask Slack - First Choice                                           2.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,419 | INFO  | No winner found
2021-11-16 21:19:12,419 | INFO  | Removing Ask Slack - First Choice
2021-11-16 21:19:12,424 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Break IT Down - First Choice                                       2.0
Transforming Fishbowl Recommendations - First Choice               2.0
Pick Your Adventure - First Choice                                 2.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,425 | INFO  | No winner found
2021-11-16 21:19:12,426 | INFO  | Removing Transforming Fishbowl Recommendations - First Choice
2021-11-16 21:19:12,431 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Break IT Down - First Choice                                       2.0
Pick Your Adventure - First Choice                                 2.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,431 | INFO  | No winner found
2021-11-16 21:19:12,432 | INFO  | Removing Break IT Down - First Choice
2021-11-16 21:19:12,437 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Pick Your Adventure - First Choice                                 2.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,437 | INFO  | No winner found
2021-11-16 21:19:12,438 | INFO  | Removing Pick Your Adventure - First Choice
2021-11-16 21:19:12,443 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Banana Cattywampus SparkleButt - First Choice                      3.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,444 | INFO  | No winner found
2021-11-16 21:19:12,444 | INFO  | Removing Banana Cattywampus SparkleButt - First Choice
2021-11-16 21:19:12,449 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Glassdoor Token - First Choice                                     3.0
Entity Mapping Tools V2 - First Choice                             3.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,450 | INFO  | No winner found
2021-11-16 21:19:12,451 | INFO  | Removing Entity Mapping Tools V2 - First Choice
2021-11-16 21:19:12,456 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Glassdoor Token - First Choice                                     3.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,457 | INFO  | No winner found
2021-11-16 21:19:12,457 | INFO  | Removing Glassdoor Token - First Choice
2021-11-16 21:19:12,462 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Alex likes Typescript - First Choice                               4.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,463 | INFO  | No winner found
2021-11-16 21:19:12,463 | INFO  | Removing Alex likes Typescript - First Choice
2021-11-16 21:19:12,469 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Greendoor 2.0 - First Choice                                       4.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,470 | INFO  | No winner found
2021-11-16 21:19:12,471 | INFO  | Removing Greendoor 2.0 - First Choice
2021-11-16 21:19:12,476 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
BestPlacesToWorkForYou - First Choice                              5.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,477 | INFO  | No winner found
2021-11-16 21:19:12,478 | INFO  | Removing BestPlacesToWorkForYou - First Choice
2021-11-16 21:19:12,482 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Class of 2022! - First Choice                                      7.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,483 | INFO  | No winner found
2021-11-16 21:19:12,483 | INFO  | Removing Class of 2022! - First Choice
2021-11-16 21:19:12,489 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,490 | WARNI | Winner declared: RaaS - Recommendations as a Service using neo4j - First Choice with 12.0
2021-11-16 21:19:12,490 | INFO  | candidate
RaaS - Recommendations as a Service using neo4j - First Choice    12.0
GD Bucket List - First Choice                                     10.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,491 | WARNI | Election complete: RaaS - Recommendations as a Service using neo4j - First Choice declared winner for I <3 Engineering
2021-11-16 21:19:12,491 | WARNI | Initializing election Ambassador of Br
2021-11-16 21:19:12,494 | INFO  | candidate
The Email of Reckoning - First Choice                              12.0
BestPlacesToWorkForYou - First Choice                              10.0
B2B Salary Tools - First Choice                                     8.0
Class of 2022! - First Choice                                       6.0
DeToxing Fish - First Choice                                        4.0
Greendoor 2.0 - First Choice                                        4.0
Find a job that fits your life! - First Choice                      4.0
Ask Slack - First Choice                                            3.0
Glassdoor Token - First Choice                                      2.0
Banana Cattywampus SparkleButt - First Choice                       1.0
Pick Your Adventure - First Choice                                  1.0
RaaS - Recommendations as a Service using neo4j - First Choice      1.0
You Have New Translations! - First Choice                           1.0
Single Box Type ahead - First Choice                                1.0
Transforming Fishbowl Recommendations - First Choice                1.0
Entity Mapping Tools V2 - Second Choice                             0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
B2B Salary Tools - Third Choice                                     0.0
B2B Salary Tools - Second Choice                                    0.0
RaaS - Recommendations as a Service using neo4j - Third Choice      0.0
Glassdoor Token - Second Choice                                     0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
Find a job that fits your life! - Third Choice                      0.0
Find a job that fits your life! - Second Choice                     0.0
Class of 2022! - Third Choice                                       0.0
You Have New Translations! - Second Choice                          0.0
Ask Slack - Second Choice                                           0.0
Class of 2022! - Second Choice                                      0.0
Occo Loco Level Up - Third Choice                                   0.0
Ask Slack - Third Choice                                            0.0
Edge - Second Choice                                                0.0
Transforming Fishbowl Recommendations - Third Choice                0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
CDP - Third Choice                                                  0.0
BestPlacesToWorkForYou - Third Choice                               0.0
BestPlacesToWorkForYou - Second Choice                              0.0
Job Title Editor Tool - Third Choice                                0.0
Job Title Editor Tool - Second Choice                               0.0
Edge - Third Choice                                                 0.0
Infra Autobot - Third Choice                                        0.0
DeToxing Fish - Second Choice                                       0.0
Pick Your Adventure - Third Choice                                  0.0
Pick Your Adventure - Second Choice                                 0.0
Greendoor 2.0 - Third Choice                                        0.0
Greendoor 2.0 - Second Choice                                       0.0
Banana Cattywampus SparkleButt - Second Choice                      0.0
GD Bucket List - Third Choice                                       0.0
GD Bucket List - Second Choice                                      0.0
Sleepy Nights = Neo4j Insights - Third Choice                       0.0
DeToxing Fish - Third Choice                                        0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,496 | INFO  | No winner found
2021-11-16 21:19:12,496 | INFO  | Removing Ask Slack - Third Choice
2021-11-16 21:19:12,504 | INFO  | candidate
The Email of Reckoning - First Choice                              12.0
BestPlacesToWorkForYou - First Choice                              10.0
B2B Salary Tools - First Choice                                     8.0
Class of 2022! - First Choice                                       6.0
DeToxing Fish - First Choice                                        4.0
Greendoor 2.0 - First Choice                                        4.0
Find a job that fits your life! - First Choice                      4.0
Ask Slack - First Choice                                            3.0
Glassdoor Token - First Choice                                      2.0
Banana Cattywampus SparkleButt - First Choice                       1.0
Pick Your Adventure - First Choice                                  1.0
RaaS - Recommendations as a Service using neo4j - First Choice      1.0
Single Box Type ahead - First Choice                                1.0
Transforming Fishbowl Recommendations - First Choice                1.0
You Have New Translations! - First Choice                           1.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
Class of 2022! - Third Choice                                       0.0
You Have New Translations! - Second Choice                          0.0
Class of 2022! - Second Choice                                      0.0
Find a job that fits your life! - Second Choice                     0.0
Find a job that fits your life! - Third Choice                      0.0
Entity Mapping Tools V2 - Second Choice                             0.0
RaaS - Recommendations as a Service using neo4j - Third Choice      0.0
Glassdoor Token - Second Choice                                     0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
B2B Salary Tools - Second Choice                                    0.0
B2B Salary Tools - Third Choice                                     0.0
Occo Loco Level Up - Third Choice                                   0.0
Ask Slack - Second Choice                                           0.0
Edge - Second Choice                                                0.0
Transforming Fishbowl Recommendations - Third Choice                0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
CDP - Third Choice                                                  0.0
BestPlacesToWorkForYou - Third Choice                               0.0
BestPlacesToWorkForYou - Second Choice                              0.0
Job Title Editor Tool - Third Choice                                0.0
Job Title Editor Tool - Second Choice                               0.0
Edge - Third Choice                                                 0.0
Infra Autobot - Third Choice                                        0.0
DeToxing Fish - Second Choice                                       0.0
Pick Your Adventure - Third Choice                                  0.0
Pick Your Adventure - Second Choice                                 0.0
Greendoor 2.0 - Third Choice                                        0.0
Greendoor 2.0 - Second Choice                                       0.0
Banana Cattywampus SparkleButt - Second Choice                      0.0
GD Bucket List - Third Choice                                       0.0
GD Bucket List - Second Choice                                      0.0
Sleepy Nights = Neo4j Insights - Third Choice                       0.0
DeToxing Fish - Third Choice                                        0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,505 | INFO  | No winner found
2021-11-16 21:19:12,506 | INFO  | Removing Infra Autobot - Third Choice
2021-11-16 21:19:12,510 | INFO  | candidate
The Email of Reckoning - First Choice                              12.0
BestPlacesToWorkForYou - First Choice                              10.0
B2B Salary Tools - First Choice                                     8.0
Class of 2022! - First Choice                                       6.0
DeToxing Fish - First Choice                                        4.0
Greendoor 2.0 - First Choice                                        4.0
Find a job that fits your life! - First Choice                      4.0
Ask Slack - First Choice                                            3.0
Glassdoor Token - First Choice                                      2.0
RaaS - Recommendations as a Service using neo4j - First Choice      1.0
Banana Cattywampus SparkleButt - First Choice                       1.0
Pick Your Adventure - First Choice                                  1.0
You Have New Translations! - First Choice                           1.0
Single Box Type ahead - First Choice                                1.0
Transforming Fishbowl Recommendations - First Choice                1.0
The Email of Reckoning - Third Choice                               0.0
The Email of Reckoning - Second Choice                              0.0
You Have New Translations! - Second Choice                          0.0
Class of 2022! - Third Choice                                       0.0
Find a job that fits your life! - Second Choice                     0.0
Class of 2022! - Second Choice                                      0.0
Find a job that fits your life! - Third Choice                      0.0
Entity Mapping Tools V2 - Second Choice                             0.0
Glassdoor Token - Second Choice                                     0.0
RaaS - Recommendations as a Service using neo4j - Third Choice      0.0
B2B Salary Tools - Second Choice                                    0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
B2B Salary Tools - Third Choice                                     0.0
Occo Loco Level Up - Third Choice                                   0.0
Ask Slack - Second Choice                                           0.0
DeToxing Fish - Second Choice                                       0.0
Transforming Fishbowl Recommendations - Third Choice                0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
CDP - Third Choice                                                  0.0
BestPlacesToWorkForYou - Third Choice                               0.0
BestPlacesToWorkForYou - Second Choice                              0.0
Job Title Editor Tool - Third Choice                                0.0
Job Title Editor Tool - Second Choice                               0.0
Edge - Third Choice                                                 0.0
Edge - Second Choice                                                0.0
Pick Your Adventure - Third Choice                                  0.0
Pick Your Adventure - Second Choice                                 0.0
Greendoor 2.0 - Third Choice                                        0.0
Greendoor 2.0 - Second Choice                                       0.0
Banana Cattywampus SparkleButt - Second Choice                      0.0
GD Bucket List - Third Choice                                       0.0
GD Bucket List - Second Choice                                      0.0
Sleepy Nights = Neo4j Insights - Third Choice                       0.0
DeToxing Fish - Third Choice                                        0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,511 | INFO  | No winner found
2021-11-16 21:19:12,512 | INFO  | Removing Pick Your Adventure - Third Choice
2021-11-16 21:19:12,517 | INFO  | candidate
The Email of Reckoning - First Choice                              12.0
BestPlacesToWorkForYou - First Choice                              10.0
B2B Salary Tools - First Choice                                     8.0
Class of 2022! - First Choice                                       6.0
DeToxing Fish - First Choice                                        4.0
Greendoor 2.0 - First Choice                                        4.0
Find a job that fits your life! - First Choice                      4.0
Ask Slack - First Choice                                            3.0
Glassdoor Token - First Choice                                      2.0
Banana Cattywampus SparkleButt - First Choice                       1.0
Pick Your Adventure - First Choice                                  1.0
RaaS - Recommendations as a Service using neo4j - First Choice      1.0
Single Box Type ahead - First Choice                                1.0
Transforming Fishbowl Recommendations - First Choice                1.0
You Have New Translations! - First Choice                           1.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
B2B Salary Tools - Third Choice                                     0.0
Class of 2022! - Third Choice                                       0.0
You Have New Translations! - Second Choice                          0.0
Class of 2022! - Second Choice                                      0.0
Find a job that fits your life! - Second Choice                     0.0
Entity Mapping Tools V2 - Second Choice                             0.0
Find a job that fits your life! - Third Choice                      0.0
Glassdoor Token - Second Choice                                     0.0
RaaS - Recommendations as a Service using neo4j - Third Choice      0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
B2B Salary Tools - Second Choice                                    0.0
Occo Loco Level Up - Third Choice                                   0.0
Ask Slack - Second Choice                                           0.0
Edge - Third Choice                                                 0.0
Transforming Fishbowl Recommendations - Third Choice                0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
CDP - Third Choice                                                  0.0
BestPlacesToWorkForYou - Third Choice                               0.0
BestPlacesToWorkForYou - Second Choice                              0.0
Job Title Editor Tool - Third Choice                                0.0
Job Title Editor Tool - Second Choice                               0.0
Edge - Second Choice                                                0.0
Sleepy Nights = Neo4j Insights - Third Choice                       0.0
Pick Your Adventure - Second Choice                                 0.0
Greendoor 2.0 - Third Choice                                        0.0
Greendoor 2.0 - Second Choice                                       0.0
Banana Cattywampus SparkleButt - Second Choice                      0.0
GD Bucket List - Third Choice                                       0.0
GD Bucket List - Second Choice                                      0.0
DeToxing Fish - Third Choice                                        0.0
DeToxing Fish - Second Choice                                       0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,519 | INFO  | No winner found
2021-11-16 21:19:12,519 | INFO  | Removing Pick Your Adventure - Second Choice
2021-11-16 21:19:12,525 | INFO  | candidate
The Email of Reckoning - First Choice                              12.0
BestPlacesToWorkForYou - First Choice                              10.0
B2B Salary Tools - First Choice                                     8.0
Class of 2022! - First Choice                                       6.0
DeToxing Fish - First Choice                                        4.0
Find a job that fits your life! - First Choice                      4.0
Greendoor 2.0 - First Choice                                        4.0
Ask Slack - First Choice                                            3.0
Glassdoor Token - First Choice                                      2.0
Pick Your Adventure - First Choice                                  1.0
Banana Cattywampus SparkleButt - First Choice                       1.0
You Have New Translations! - First Choice                           1.0
RaaS - Recommendations as a Service using neo4j - First Choice      1.0
Single Box Type ahead - First Choice                                1.0
Transforming Fishbowl Recommendations - First Choice                1.0
B2B Salary Tools - Second Choice                                    0.0
The Email of Reckoning - Second Choice                              0.0
